"Date","m1","m2","m1_pred","m2_pred"
1970-05-30,0.699250806478375,5.01727983681492,0.597953377115677,4.95753417538382
1970-05-31,0.979354596376429,5.02388052084628,0.957614526113751,5.03572235524648
1970-06-01,0.359044286891116,5.03043792139244,0.120727874104982,4.99964100788669
1970-06-02,-0.591369684144325,5.03695260241363,-0.440005448231542,5.03567610230011
1970-06-03,-0.9980810948185,5.04342511691925,-0.884759714785058,4.97893481071998
1970-06-04,-0.487161349803341,5.04985600724954,-0.688643433035179,5.17729283664545
1970-06-05,0.471652293561339,5.05624580534831,0.502901887815995,5.06542071688092
1970-06-06,0.996830993361718,5.06259503302697,1.20380904016429,4.91545401604257
1970-06-07,0.60552787498699,5.06890420222023,0.492644532512285,5.11145615552414
1970-06-08,-0.342494779115907,5.07517381523383,-0.285326563845519,5.21600324662158
1970-06-09,-0.975629312795237,5.08140436498446,-0.975238121869271,5.18016935486175
1970-06-10,-0.711774755635724,5.08759633523238,-0.706530422991664,5.06604689236567
1970-06-11,0.206482229337811,5.09375020080676,0.237487693364597,5.07522677728883
1970-06-12,0.93490040489975,5.0998664278242,0.852909689360714,5.06874225496406
1970-06-13,0.803775459710974,5.10594547390058,0.990347798439304,4.92397863906232
1970-06-14,-0.0663369363356237,5.11198778835654,-0.0323397429570293,5.07946837515969
1970-06-15,-0.875459459043705,5.11799381241676,-0.84342541201268,5.0481725001636
1970-06-16,-0.879688592495152,5.12396397940326,-0.888550989717367,5.19096504418351
1970-06-17,-0.0751360908983532,5.12989871492307,-0.111526693464873,5.32762143815023
1970-06-18,0.798496186162556,5.13579843705026,0.788488501874921,5.06563772663295
1970-06-19,0.937994752119441,5.14166355650266,0.980305005926111,5.11292428847848
1970-06-20,0.215105268762141,5.14749447681345,0.249692627160542,5.24871007894581
1970-06-21,-0.7055510066863,5.15329159449778,-0.704420900802778,4.99405770785845
1970-06-22,-0.977526940402531,5.15905529921453,-1.04224855863915,4.91142180847541
1970-06-23,-0.350769113209131,5.16478597392351,-0.333582560609631,5.21461228197908
1970-06-24,0.5984842190141,5.17048399503815,0.576965937656508,5.13884511096654
1970-06-25,0.997493920327152,5.17614973257383,0.943468753475162,5.17222654509236
1970-06-26,0.479412311470322,5.18178355029209,0.503630106475065,5.3814325834667
1970-06-27,-0.479438765629173,5.18738580584075,-0.335036208437958,5.13082511792508
1970-06-28,-0.997496052654355,5.19295685089021,-0.961363024494659,5.072753835823
1970-06-29,-0.598460069057858,5.19849703126583,-0.576222887232114,5.23065240309778
1970-06-30,0.350797342090421,5.2040066870768,0.249084223990271,5.38985179219336
1970-07-01,0.977533294705597,5.20948615284142,0.799244436208308,4.9217617800183
1970-07-02,0.705529644294206,5.21493575760899,0.796105425318388,4.99484418113608
1970-07-03,-0.215134707364621,5.22035582507832,-0.265732322325304,5.22855917586006
1970-07-04,-0.93800520121695,5.2257466737132,-0.904734657894748,5.00034100409939
1970-07-05,-0.798478038903032,5.23110861685459,-0.787613273340981,5.18679022095851
1970-07-06,0.0751661500081933,5.23644196282995,0.111211923446917,5.27823747264243
1970-07-07,0.879702927248347,5.24174701505964,0.914173182260363,5.36391884040944
1970-07-08,0.875444890134275,5.24702407216049,0.932201730950482,5.11741960482349
1970-07-09,0.0663068583517113,5.25227342804663,0.0573953652929183,5.24060027353127
1970-07-10,-0.803793393209672,5.25749537202778,-0.997515990207058,5.10822476136383
1970-07-11,-0.934889705937235,5.26269018890489,-0.914390779315264,5.41289809242517
1970-07-12,-0.206452734490879,5.26785815906333,-0.296018608169335,5.17719007783384
1970-07-13,0.711795928940826,5.27299955856375,0.701288080507875,5.27730867733773
1970-07-14,0.975622697919444,5.27811465923052,0.934462033263013,5.21563224115515
1970-07-15,0.342466457745517,5.28320372873799,0.340300200284592,5.25922774979105
1970-07-16,-0.605551864314651,5.28826703069454,-0.504380670578934,5.42589743609697
1970-07-17,-0.996828594969431,5.29330482472449,-0.85623130199616,5.15305729544338
1970-07-18,-0.471625712519911,5.29831736654804,-0.438148390540281,5.23076340036954
1970-07-19,0.487187675007006,5.30330490805908,0.540076154931379,5.26207502274031
1970-07-20,0.998082960913557,5.30826769740121,1.00028099998321,5.39950813971949
1970-07-21,0.591345375451585,5.31320597904179,0.50318969743388,5.40947643343451
1970-07-22,-0.359072421071653,5.31811999384422,-0.244555362674407,5.2788883386383
1970-07-23,-0.979360689608925,5.32300997913841,-0.985386948569802,5.30602616639318
1970-07-24,-0.699229256672974,5.32787616878958,-0.666728749931673,5.20894195487689
1970-07-25,0.223770330187178,5.33271879326537,0.246406733308319,5.30920520809976
1970-07-26,0.941036507442989,5.33753807970132,0.657595139713852,5.28043140040637
1970-07-27,0.793118059567917,5.34233425196481,0.668392294470664,5.34822601348276
1970-07-28,-0.0839894746225687,5.34710753071747,-0.0258465904311151,5.28423830782205
1970-07-29,-0.883877473182372,5.35185813347607,-0.98525258862755,5.27305427997281
1970-07-30,-0.871132599108112,5.35658627467201,-0.767308075998745,5.49198753774759
1970-07-31,-0.0574724308476655,5.36129216570943,-0.0646974574985612,5.52892443637461
1970-08-01,0.80902762528643,5.36597601502185,0.727365616907027,5.11710765883874
1970-08-02,0.931711413754232,5.37063802812766,1.00350372457831,5.33416466128139
1970-08-03,0.197784025223722,5.37527840768417,0.108843930833973,5.34119746098662
1970-08-04,-0.717985083969714,5.37989735354046,-0.55104595063275,5.62037230992409
1970-08-05,-0.973642018119255,5.38449506278909,-0.835626795047148,5.16403129915214
1970-08-06,-0.334136970990171,5.3890717298165,-0.244097899564209,5.22423891355977
1970-08-07,0.612572066315684,5.39362754635236,0.685858986560202,5.35233807583766
1970-08-08,0.996085170871722,5.39816270151775,0.945759592934774,5.46674230735086
1970-08-09,0.463802163010418,5.40267738187228,0.463261672490286,5.4095656739075
1970-08-10,-0.494898414589402,5.40717177146012,-0.406061775434853,5.24212825868721
1970-08-11,-0.998591672156699,5.41164605185504,-1.00722086595165,5.27528682777297
1970-08-12,-0.58418435158457,5.41610040220442,-0.41683200315056,5.48195333019555
1970-08-13,0.367319367730245,5.42053499927229,0.296432773617687,5.31495365614566
1970-08-14,0.981111354333927,5.4249500174814,0.735946273358653,5.27593089405956
1970-08-15,0.692874086389823,5.42934562895444,0.740333589648894,5.4497252507624
1970-08-16,-0.232388421228523,5.43372200355424,-0.302996117272391,5.49702981532769
1970-08-17,-0.943994086083478,5.4380793089232,-1.10680020160697,5.40761155439388
1970-08-18,-0.787695941645058,5.44241771052179,-0.780482363695874,5.51309494304074
1970-08-19,0.0928062188958771,5.44673737166631,0.103773030104349,5.50821720083729
1970-08-20,0.887982769781749,5.4510384535657,0.728450446677639,5.58863270933121
1970-08-21,0.866752057272636,5.4553211153577,0.808690059167533,5.224287939489
1970-08-22,0.0486335005389691,5.45958551414416,-0.0927456571931223,5.48490567489754
1970-08-23,-0.814198472305347,5.46383180502561,-0.821799344846047,5.40224355811394
1970-08-24,-0.928460124580761,5.46806014113513,-0.914307086753508,5.47615061217278
1970-08-25,-0.189099820129863,5.47227067367148,-0.00841248026143596,5.45158116767155
1970-08-26,0.72411798686993,5.47646355193151,0.717563323738556,5.31337214588121
1970-08-27,0.9715850561827,5.48063892334199,0.982898859614275,5.4374125130965
1970-08-28,0.325781305535148,5.48479693349065,0.068682984993864,5.5053890790075
1970-08-29,-0.619544275003953,5.48893772615669,-0.751518036015568,5.60558713814508
1970-08-30,-0.995263706279229,5.49306144334055,-1.04251971936145,5.46649472018118
1970-08-31,-0.455942275895124,5.4971682252932,-0.721611941414096,5.5411467544089
1970-09-01,0.502570380261423,5.50125821054473,0.557051845746479,5.53765728131691
1970-09-02,0.999022146527674,5.50533153593236,1.03793200243202,5.44728536761482
1970-09-03,0.576977558503058,5.50938833662798,0.626798236990909,5.49468969115472
1970-09-04,-0.37553753594093,5.51342874616498,-0.235925850609944,5.47439394997103
1970-09-05,-0.982785151720906,5.51745289646471,-0.962500681203523,5.5659107845068
1970-09-06,-0.68646463135462,5.52146091786225,-0.790943399705457,5.35162146583384
1970-09-07,0.240988305285259,5.52545293913178,0.0123878706190693,5.58589642457749
1970-09-08,0.946877705420381,5.52942908751142,0.964506074152184,5.60616145965639
1970-09-09,0.782212109942271,5.53338948872752,0.927120452849707,5.38216332869924
1970-09-10,-0.101615692060797,5.53733426701854,-0.132407818794565,5.58023796354974
1970-09-11,-0.892018495407942,5.54126354515843,-0.962578141036821,5.61149143575541
1970-09-12,-0.862303607831082,5.54517744447956,-0.859300915256172,5.51324178152329
1970-09-13,-0.0397907599311577,5.54907608489522,-0.0970039931657674,5.52299162611147
1970-09-14,0.819305529144982,5.55295958492162,0.975528182021141,5.36619786794893
1970-09-15,0.925136093146258,5.55682806169954,0.901260105086736,5.60495153504824
1970-09-16,0.180400799592549,5.56068163101553,0.0708342844435666,5.41432229026324
1970-09-17,-0.730194157145638,5.56452040732269,-0.759425048471091,5.52942357776438
1970-09-18,-0.96945197326701,5.5683445037611,-1.04888557549272,5.51864922328367
1970-09-19,-0.31740011602353,5.57215403217776,-0.561186040225387,5.67367276033344
1970-09-20,0.626467944126354,5.57594910314632,0.49913004221685,5.61378332715657
1970-09-21,0.994364265551414,5.57972982598622,0.919903248947247,5.68485665160572
1970-09-22,0.448046666974262,5.5834963087817,0.423552424833935,5.46805220628203
1970-09-23,-0.510202970945957,5.58724865840025,-0.53493873060227,5.47469958766881
1970-09-24,-0.999374350300014,5.59098698051086,-1.09368447663785,5.68366494656696
1970-09-25,-0.569725560839186,5.59471137960184,-0.485178595151616,5.47760279628722
1970-09-26,0.383726281833151,5.59842195899838,0.318995939141621,5.59029737293699
1970-09-27,0.984381950632505,5.6021188208797,0.918058355835208,5.52642097716003
1970-09-28,0.680001393730288,5.605802066296,0.707863273043139,5.57717651883833
1970-09-29,-0.249569308580458,5.60947179518496,-0.225280330412736,5.53528729064141
1970-09-30,-0.949687139530166,5.61312810638807,-0.666673509493819,5.52928109235547
1970-10-01,-0.776666994102475,5.61677109766657,-0.748508050806753,5.74562403941665
1970-10-02,0.110417203919678,5.62040086571715,0.0773524513311796,5.59404904408384
1970-10-03,0.895984333873104,5.62401750618734,0.82485001996526,5.57968765056015
1970-10-04,0.857787599307056,5.62762111369064,0.988171981349619,5.48913599988155
1970-10-05,0.030944901828293,5.63121178182137,0.205925972916381,5.68501804651162
1970-10-06,-0.824348395681676,5.63478960316925,-0.827026837207359,5.83351821831581
1970-10-07,-0.921739579879316,5.63835466933375,-0.949037821830457,5.63835825119566
1970-10-08,-0.171687645155773,5.64190707093811,-0.275099181978458,5.81038780246774
1970-10-09,0.736213118745846,5.64544689764324,0.868682200669185,5.73408713737471
1970-10-10,0.967242936493283,5.64897423816121,0.986980667320977,5.70539759421908
1970-10-11,0.308994059098137,5.65248918026865,0.254929075483351,5.68328931605373
1970-10-12,-0.633342531232723,5.65599181081985,-0.485000958438628,5.61714695910523
1970-10-13,-0.993386919156947,5.65948221575962,-0.971110858767382,5.62653494805556
1970-10-14,-0.440115954846768,5.66296048013595,-0.357796372531555,5.60211893215147
1970-10-15,0.517795588650813,5.66642668811243,0.532864264383582,5.71154709967244
1970-10-16,0.999648255879538,5.66988092298052,0.925999575452127,5.57983278325523
1970-10-17,0.562428926766744,5.67332326717149,0.376313775138275,5.80924465529929
1970-10-18,-0.391884963841509,5.67675380226828,-0.395246491850391,5.66451383640876
1970-10-19,-0.985901625963983,5.68017260901707,-0.974003177909016,5.65251739672469
1970-10-20,-0.673484879893468,5.68357976733868,-0.53830383994588,5.94418605025492
1970-10-21,0.258130758816447,5.68697535633982,0.423588751619756,5.73009138155724
1970-10-22,0.952422168301506,5.69035945432406,1.07730789019958,5.67837177902575
1970-10-23,0.771061028570027,5.6937321388027,0.707072419345071,5.52716292356042
1970-10-24,-0.119210064898616,5.6970934865054,-0.0643794626447719,5.698637869699
1970-10-25,-0.899879974464853,5.70044357339069,-0.934136515865622,5.71888793188001
1970-10-26,-0.853204385517229,5.7037824746562,-0.798665265308174,5.74386546953083
1970-10-27,-0.0220966192786839,5.70711026474888,-0.0141163807836101,5.87307672686865
1970-10-28,0.829326676820903,5.71042701737487,0.979128865749577,5.4730573144742
1970-10-29,0.918270850887274,5.71373280550937,1.07432888312665,5.8006702581415
1970-10-30,0.162961039470883,5.71702770140622,0.137103479507379,5.61760243783108
1970-10-31,-0.7421744001017,5.72031177660741,-0.618829226035872,5.734669050108
1970-11-01,-0.964958118933387,5.72358510195238,-0.980944181798571,5.71452353976995
1970-11-02,-0.300563793350083,5.7268477475872,-0.389388789860316,5.77643442486962
1970-11-03,0.640167497718337,5.73009978297357,0.527667752965407,5.65976476132518
1970-11-04,0.992331743668192,5.73334127689775,1.06430561832907,5.76415793024288
1970-11-05,0.432150760861815,5.73657229747919,0.444162591588501,5.81621459151224
1970-11-06,-0.525347638515573,5.73979291217923,-0.428135896063606,5.69465729061124
1970-11-07,-0.999843841806507,5.74300318780948,-0.994196608245123,5.81797061434641
1970-11-08,-0.555088227956658,5.74620319054015,-0.570647227271221,5.8487137859893
1970-11-09,0.400012942756024,5.74939298590825,0.256096241571722,5.67998820067231
1970-11-10,0.987344058653017,5.75257263882563,1.10853853956641,5.52302842219985
1970-11-11,0.666915600394842,5.75574221358691,0.828206539209073,5.83080183204953
1970-11-12,-0.266671985227481,5.75890177387728,-0.349608305735892,5.82083239941888
1970-11-13,-0.955082577452527,5.76205138278018,-1.05154716802176,5.7987180068729
1970-11-14,-0.765394652556692,5.76519110278484,-0.784644852706027,5.67043497126845
1970-11-15,0.127993586101478,5.76832099579377,0.115702062561592,5.76792222337209
1970-11-16,0.903705111970614,5.77144112313002,0.764196590207086,5.61909790690816
1970-11-17,0.848554325543618,5.77455154554441,0.85594499451435,5.79259486632983
1970-11-18,0.0132466055205879,5.77765232322266,-0.00854646067841032,5.81497289295676
1970-11-19,-0.83423998252822,5.78074351579233,-0.747501523192777,5.76464002462681
1970-11-20,-0.914730177935375,5.78382518232974,-0.939648234902594,5.79757061343272
1970-11-21,-0.154221666243094,5.78689738136671,-0.16506874550087,5.83028942135814
1970-11-22,0.748077534163434,5.78996017089725,0.70542480833349,5.79287511691186
1970-11-23,0.962597699596405,5.79301360838414,0.992414351505667,5.82316031402271
1970-11-24,0.292109979267175,5.79605775076537,0.169346383685419,5.82149730852328
1970-11-25,-0.646942308866107,5.79909265446053,-0.650996000548311,5.98438225842141
1970-11-26,-0.991198821755207,5.80211837537706,-0.788323178334595,5.64559709705382
1970-11-27,-0.424151709070136,5.80513496891649,-0.580279786851527,5.78487591854053
1970-11-28,0.532858528858193,5.80814248998044,0.624540096261405,5.82301033403265
1970-11-29,0.999961092757309,5.8111409929767,0.99517417411309,5.81438581440701
1970-11-30,0.547704039532204,5.81413053182507,0.548427220730936,5.83766572355337
1970-12-01,-0.408109581772219,5.8171111599632,-0.407565241308843,5.73361592095734
1970-12-02,-0.988709135689029,5.82008293035236,-0.915649030657604,5.92460380502776
1970-12-03,-0.660294069919136,5.82304589548302,-0.761037219861072,5.9495986068123
1970-12-04,0.275192318632293,5.82600010738045,0.376811964743032,5.83427924095872
1970-12-05,0.957668158547592,5.82894561761021,1.01956996500232,5.76654849108746
1970-12-06,0.759668310007225,5.83188247728352,0.908512416655306,5.88812467864601
1970-12-07,-0.136767079363879,5.8348107370626,-0.0817368603923276,5.8379477808281
1970-12-08,-0.907459446701534,5.83773044716594,-0.913876416895225,5.79756098850749
1970-12-09,-0.843837783705451,5.8406416573734,-0.78872336309221,5.96651641431298
1970-12-10,-0.00439555392789772,5.84354441703136,0.0565605527710909,5.84592465764047
1970-12-11,0.83908792785983,5.84643877505772,0.965777454599878,5.97818674761746
1970-12-12,0.911117838425468,5.84932477994686,1.02706899758262,5.74938456586531
1970-12-13,0.145470210177922,5.85220247977447,0.0514030505275937,5.83416382400539
